Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
22/Apr/2022 23:07:32,2022_seal1,MO,59d72d6362400000001054b23c9ab7693d6e01823d0de52538f4135330217ae8fd1e7ccb22c40d60096a042b05b3053005dc084406da0587074e075904e50205026e030b02dd01f202f50450045a026602b8014902e801cb015b023d037a04f504b2034f03b8034b027202d1020403da026002350232039c0245038c021a03d10565041c026401000045,"66.75486666666667,-32.17865",,138,3
22/Apr/2022 22:02:46,2022_seal1,MO,47f34669256362c46dce27218df0ec4644f0616251bfd4278b4e18ed462fe96162adfed427aa2919ed4624e26162494ad52745091aed4629db6162e496d5271f2b1bed4610d46162d2ced5277edd1ced4602cd61629b30d627b7d81ded4606c66162cb7fd627a2501fed46ecbe616252cdd627071221ed46ecb76162181ad727f6c122ed46dbb06162f16dd727198824ed45,"66.77938333333333,-31.899366666666666",,146,3
22/Apr/2022 21:35:37,2022_seal1,MO,47f246ad1e6362436ece27638ff0ec465f17636287e3cf27f7edf1ec46841063623375cf27dc67f1ec46770963622ae3cf27c9eff1ec466c026362e24bd0272875f2ec4680fb6262619fd0278713f3ec469f596262dc18d427bd1c05ed46af5262625a25d4276c6e06ed468b4b6262c431d4278fc007ed469a4462627045d427ab2c09ed468c3d6262bd41d427c5750aed46be3662623931d4272ada0bed46d32f6262b338d427bd4f0ded46732862624e33d427bb030fed465b2162620b2ad427c29310ed467e1a62623627d4279af211ed4663136262e82bd4275a4113ed464e0c6262ab0fd4274e8514ed467afe6162b962d4277e9f16ed466bfe61627e61d42775a716ed45,"66.78991666666667,-32.02466666666667",,263,6
22/Apr/2022 18:14:02,2022_seal1,MO,54ec50baef62626c0081200681040442000001000001000001ff00ffff000050e2e762626c00012006c1040442000001000001000001ff00ffff000050e1e062626fffc0200602040401000001000001000001ff00ffff000050c3d962626fffc0200682040501000001000001000001ff00ffff000050c0d262626c00012009420406010000010000010000010000ff00000050ddcb62626fff802008830405c300000100000100000100000000000050ebc462626fffc12008430405030000010000010000010000000000005046be62626fffc120080104060200000100000100000100000000000045,"66.80738333333333,-31.947466666666667",,235,5
22/Apr/2022 18:04:40,2022_seal1,MO,47ec4668ed6262e1fed02789abf4ec4652e66262f51dd127bb9ff5ec465cdf6262b82fd127f37af6ec4633d86262cf53d1271690f7ec4630d162628867d1271c71f8ec464dca62621572d1272349f9ec4657c36262157cd1276828faec4692bc6262818ad12707d4faec462ab562621da0d1272699fbec4608ae6262a7bdd127a651fcec4620a76262ebdfd1272cf3fcec4604996262ca3dd227c64cfeec46e1916262287bd227f4e8feec46e08a626239c6d2274578ffec46d48362626604d327f31100ed46e07c62625033d327eab100ed46e0756262c68ad327246801ed46d56e62627cbcd327873902ed468d676262a603d427d4ff03ed46c6606262a704d42759fa03ed45,"66.80738333333333,-31.947466666666667",,263,6
21/Apr/2022 19:01:47,2022_seal1,MO,47c046daa9616200bad727d94c26ed46c9a261621d0ad827101428ed46cb9b61624f50d82700e129ed46c7946162d78cd827a7902bed46bd8d616208bed827c22f2ded46b4866162dae9d8278cac2eed46d37f61622a0ad92775f72fed46bb7861629938d92725ea30ed46c17161621b3cd927e32232ed45,"66.87371666666667,-31.715133333333334",,120,3
21/Apr/2022 14:04:23,2022_seal1,MO,47b746c26361620254d927109e33ed469e5c61623255d927341634ed46735561625a56d9277a7734ed46634e61626463d92703ec34ed466a476162626fd9279e7335ed467c406162e977d927c7ff35ed46e73961629507da27165536ed45,"66.85206666666667,-31.464133333333333",,94,2
21/Apr/2022 12:35:41,2022_seal1,MO,54b350074961626c0001200502040dc2000001000001000001f9fff9f9ffff50084261626c0001200582040cc3000001000001000001f9fff9f9ffff50773b61626c0001200481040a82000001000001000001f800f8f8ff00509e2d61626ffe812003820407c2000001000001000001f8fff8f8ffff50d12561626ffe41200302040782000001000001000001f8fff8f8ffff50f61e61626ffdc1200183040504000001000001000001f8fff8f8ffff50ca1761626ffcc1200002040142000001000001000001f8fff8f8ffff50d61061626ffc4123ff0107ff82000001000001000001f800f8f8ff0045,"66.8411,-31.338833333333334",,235,5
21/Apr/2022 12:35:15,2022_seal1,MO,59244e616230000000b51a793dc7af873d75a08d3de1c9de3967052a1175167e323689e8fdd6eb716bd2344b0d2a054d023901b0008000ca003701ae00ff00e9007e006b008a008c004d003a0038004700470043004d007500a800a200b800b3009d0068006d007500710063005f0049003b006e007c006b00770065006300590077007c006000000045,"66.8411,-31.338833333333334",,138,3
21/Apr/2022 10:03:52,2022_seal1,MO,59ee1561622e0000002f73a93e32f78b3d4509903d1d88733cc20022036a0cad260c7bccf6e8fdf97d8218c2068401ac0053005a00bc00c6009700c600fe006701cc02700391021901fb007c004e0044004d00630075007700590062007b0064003f0034003600350020001800190026003c003f002e002800300037002100160013000e001600000045,"66.89743333333334,-31.433883333333334",,138,3
21/Apr/2022 10:03:18,2022_seal1,MO,47b046582b616206acd9276e8738ed464324616224c5d927f0dd39ed465e1d616290d1d927056c3bed46201661624bd4d927d1423ded463b0f6162eee7d92760473fed46340861621e2ada27adc241ed46200161622e4cda27b66344ed4601fa60624991da277b5047ed4624f3606229f9da27f6224aed46fbeb60623f6ddb2775ec4ced4609e5606239d9db27222a4fed46ebd6606256ecdc274ee853ed45,"66.8802,-31.5118",,159,4
21/Apr/2022 04:03:35,2022_seal1,MO,5953c75e6219000000bd18f43cc7fc893df564943d34ba9e38e0042b0aaf1ece7766ebe8fdd8cb688d668c52466f3ba0174f09bb049c03eb034703650396035f0343028d025502f7026b02ec019401aa016901e5018101a501740298026601fa013303040372026a0344046f043603030284025b04e5036c02e002a8021f02b9019e01e1016302000045,"66.85285,-30.932466666666667",,138,3
21/Apr/2022 04:03:03,2022_seal1,MO,5959e35e621a0000006dde113d88f38b3d0edb963d46870c398f02a80531106953e8fd05c67f65d7702185ae6aa1362a1f771098042e02680109029c03de024a025d029a02b6017e01d9016a0261022c02190124010a020b02bf02dd028d02a7024502b30234037e023a032902f801f2015102b201be0259034203b401fc01bb029d0197013602000045,"66.86415,-31.057616666666668",,138,3
21/Apr/2022 04:02:34,2022_seal1,MO,5987ff5e621b000000f86a053db4de8b3de300963dbc12f1380103da04af0def59e8fd199d5d784b663e8a896e143bc8178307f1028502d0020d030a0486056004ab023802f202ab020e02b601e201b0018202f20239038f030b0247013d01f7004c01aa01df0178014601480177018801ee000c01230110011e013d01a6013c01220117011801000045,"66.85823333333333,-31.260933333333334",,138,3
21/Apr/2022 04:01:58,2022_seal1,MO,598e1b5f621c0000004e48cd3c89a6943d5606a93d62ee81388c04510ca8215d44b47b93c649a3c08c4b903a9ae8fdc09ce13283168819840c0606c20b670df2072708c3062508540acc08e30933073105300429070d07ef042107f80786064206110659079f06d6067c059c072f08b207cb07530746074007070847060505c5035a03c304e204000045,"66.87535,-31.182916666666667",,138,3
21/Apr/2022 04:01:27,2022_seal1,MO,59c8535f621e00000074d92d3d08f3993d9ac2a83dc8306c39e701e603d20adb217b7b9dcd418be469cd5a7f3ef3c5e8fd8b916b3d310dc804f00248023902ba028503f404210631072e06fe03c30252036b0408042605a103ea02c50261024e02b70235023201c900f700d7007101dd002a01b301ff012401fd00d500c2001301af00fc004601000045,"66.88643333333333,-31.308333333333334",,138,3
21/Apr/2022 03:35:43,2022_seal1,MO,54a35084ca60626ff98123fb8207f981000001000001000001f800f8f8ff005058c360626ff94023fb8207f982000001000001000001f800f8f8ff005069bc60626ff9c123fb8107f981000001000001000001f900f8f9ff005054b560626ff98123fb4107f942000001000001000001f800f8f8ff005023af60626ff98123fb4207f941000001000001000001f800f8f8ff005038a760626ff94123fb0107f8c2000001000001000001f800f8f8ff00504aa060626ff98023fb4207f941000001000001000001f800f8f8ff0050459960626ff9c023fb8107f9c2000001000001000001f800f8f8ff0045,"66.85823333333333,-31.260933333333334",,235,5
21/Apr/2022 03:34:05,2022_seal1,MO,5980c160622b000000ce0a843efde07f3d7c99873d3c33a63b1e0b7f18c13c77cae8fd3dec4a97c041371b741326069d02350119016d01c601a802e0032a0750060304cc045c051d033803bd01440174014401890181016401f5008e0071009d00ba00c2005c007000ea00750195015301fc00be009e00b300c6008a009a00bf00cf00bb004801000045,"66.88643333333333,-31.308333333333334",,138,3
21/Apr/2022 03:33:36,2022_seal1,MO,47a446dbcf6062437cdd2783f655ed46d4c860626514de274ae057ed46cbc16062f69fde27eb8e59ed46dbba6062571ddf2745fa5aed46c7b360629695df27f9555ced46baac60622f0fe02799ad5ded46aaa56062c784e027210b5fed46bb9e606266f9e027338360ed46c4976062e789e127d5f261ed46a3906062631ee2277ea663ed45,"66.88643333333333,-31.308333333333334",,133,3
21/Apr/2022 01:04:35,2022_seal1,MO,5962a560622a00000078ac013eff70613d48da753d9e55153a144dd1fbe8fd57db85fbc1b2d44f86240c0ce30639048e059709310dd10b780c1d104a096907a1060e084b07ff0821053f05fa057704eb02f102cd02dc01d70236043c0361028902710122018900390111014201e8018b019501440108013001c800da009d00ba00e80028010401000045,"66.91765,-31.230233333333334",,138,3
20/Apr/2022 23:09:05,2022_seal1,MO,5908705f621f000000957ff33c52f4943dce98bf3d7644913895068e0a6a1eaf68e8fd38d40abe4a9d1186ef9df99fa8ce6c8a7f2b7312f8078f0633083507ca08b108fa0a9508ab07420a54139a1aaf1ebf1c3f1adc193c1155132e1c6f1884162c30953caa2e2e2c7931b342fc379f33c13a2539512d8c28fe271b1bde163514971c051b6b15000045,"66.91765,-31.230233333333334",,138,3
20/Apr/2022 23:04:44,2022_seal1,MO,59db18606225000000eaeef23c3e148e3ddf42a13da0d18e384f129712331e88631baee8fdb9ca24c572d5605c37770a763b67441f4c08c503cc0296050c08620508058c099e0ce40649069a0b7e0d8f0de00ada075a0b300c9d08590ad307bb09ba08be04ee05fb06fc038f042e057b05eb0402073905090458057a0349021302a801a902b303000045,"66.96298333333333,-31.1994",,138,3
20/Apr/2022 23:02:05,2022_seal1,MO,549a50418460626ffa8023fbc107fa41000001000001000001f8fff8f8ffff50087d60626ffb0023fc4107fb41000001000001000001f8fff8f8ffff50227660626ffb8123fd0207fc41000001000001000001f8fff8f8ffff50f16e60626ffb8123fd8207fe02000001000001000001f8fff8f8ffff50fc6760626ffb8123fdc107fec1000001000001000001f8fff8f8ffff50006160626ffb0123fdc207ff42000001000001000001f8fff8f8ffff50a15a60626ffb0123fe01040040000001000001000001f800f8f8ff0045,"66.91765,-31.230233333333334",,206,5
20/Apr/2022 23:01:36,2022_seal1,MO,598d8a6062290000007416b33d4d0a6f3d9692843dffa2d439cd222e75f5c5e8fdce7a94353e439135bb64c17f0b61372f5e120b072903b302cf029802c6027103a802a5028401f0020e03a703e3034102d8017901af009d00c90069016801f8017c01e000d300a000c100a600c700b700db00fb00e700bf005d00530076008a00700090007f00000045,"66.93473333333333,-31.15201666666667",,138,3
20/Apr/2022 22:06:46,2022_seal1,MO,59146d60622800000087b88a3d9c12863d34bb973ddfdbd239f1104637156f7e5b012709241150427c15b1e8fdcdbaf360e838b10e3e02ea00cb0077006500ed00c8008f009b0052004f0057003c006300ae0085006a00550038003a00360053006d0088007300490051005600570060004d002d00340083007b00740041004900400032005700000045,"66.93473333333333,-31.15201666666667",,138,3
20/Apr/2022 22:05:56,2022_seal1,MO,479a46b0826062866ee327163167ed467a7b6062ec23e427443469ed467274606285e7e42744446bed46626d60621ab9e5276d5f6ded466c666062308ee627405f6fed46625f60624e6de7277a9971ed465a5860625c65e827edb573ed45,"66.93473333333333,-31.15201666666667",,94,2
20/Apr/2022 19:03:45,2022_seal1,MO,59d8346062260000004fd9113d497d933ddf1da53d7159033956124419ad140a2d4c4f2e6b598ee1f4e8fd62ea61adb2a4f33fb40f1d04cd017102f6015802f4032403720251045103c603ba06f206f70440073207e10252035a0358021c037003fc023604d803fc038803d503a503e702a5023c03760232028c02f7024302a401e4018f01cd01000045,"66.98008333333334,-31.120983333333335",,138,3
