Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
10/May/2021 08:50:06,RockBLOCK 19663 #6,MO,332e33302c32303231303531303038343835362c37352e393137363537362c31332e39303631393834,"75.94795,13.8573","3.30,20210510084856,75.9176576,13.9061984",41,1
10/May/2021 08:23:39,RockBLOCK 19636 #2,MO,581ee89860bc9c3d3c5901ee00e0005f0145015c01c501ba0205065003b103e10334042e09a11a692c9e42698c5263635f108dfe7dbaafe8fd93991573d0a082b87b79d16b1a70e185338ef875ba6f9060997d677c68b354646d62c63a33865f568f6b9b6bec71e86015b1a66f5472e98bb781ea824936000045,"71.87445,15.154066666666667",,122,3
10/May/2021 08:19:51,RockBLOCK 19663 #6,MO,332e33302c32303231303531303038313932352c37352e393139353339322c31332e39303434343830,"75.88868333333333,14.10755","3.30,20210510081925,75.9195392,13.9044480",41,1
10/May/2021 08:00:29,RockBLOCK 19636 #2,MO,47c946ecd298600d38d92a0ce60509460fda9860e0d5d92a238a040946fce0986079d2d82a43ce04094605e8986064fdd72a3593050945,"71.90736666666666,15.184233333333333",,55,2
10/May/2021 07:49:21,RockBLOCK 19663 #6,MO,332e33302c32303231303531303037343835352c37352e393231393936382c31332e39303137323634,"75.94795,13.8573","3.30,20210510074855,75.9219968,13.9017264",41,1
10/May/2021 07:31:36,RockBLOCK 19654 #3,MO,474c46df249560d05d742d3378aa0c46c52b95600b8e742dc4cfaa0c46d032956050ad742d5fd3ab0c46dd3995602cc9742d9645ab0c46fb4095602bd8742dc7ebaa0c46e7479560f3d3742dca06aa0c46f24e95606ee3742da831a90c46f9559560c1f2742d67b9a70c45,"75.95748333333333,18.948583333333332",,107,3
10/May/2021 07:19:59,RockBLOCK 19663 #6,MO,332e32382c32303231303531303037313933332c37352e393233363830302c31332e38393438353932,"75.94795,13.8573","3.28,20210510071933,75.9236800,13.8948592",41,1
10/May/2021 07:00:42,RockBLOCK 19654 #3,MO,474b469fec94604863712d838bb20c469ef394607fc9712d2a86af0c46a7fa9460a93c722d5938ad0c46940195600cf0722db97aa70c46b6089560f715732d5c74aa0c46a60f9560d675732d32eca90c46b116956080d2732d0cd3a90c46c11d95607b24742df80faa0c45,"75.99038333333333,18.99665",,107,3
10/May/2021 06:50:11,RockBLOCK 19663 #6,MO,332e33302c32303231303531303036343835382c37352e393236313530342c31332e38383137373630,"75.94795,13.8573","3.30,20210510064858,75.9261504,13.8817760",41,1
10/May/2021 06:34:14,RockBLOCK 19654 #3,MO,474a4647b49460fb1d702dbfe5cf0c464dbb9460cbfa6f2db801cd0c4666c2946044f86f2d3c7ac90c4655c994600b01702d04d8c50c465ed094609f2b702d14ddc10c4666d794602e6b702d7435be0c4677de9460d6a2702ddcd2b90c468ee59460ba01712da122b60c45,"75.95748333333333,18.948583333333332",,107,3
10/May/2021 06:23:51,RockBLOCK 19636 #2,MO,580acc98602cff553c2d015b02dc007b018b01ef0068014a0130021004bb033a040e095708871a4a23a22f784b9f36d73b5544e8fd8bc6aa4fc387ce87b757c4807480da53e95f086cae4aab8080363e6c00b6e05e6a634f963795697f88a0ff8751a422b15daea889f77fffc4649d0d778bafa592015d000045,"71.88333333333334,15.0428",,122,3
10/May/2021 06:19:17,RockBLOCK 19663 #6,MO,332e32382c32303231303531303036313835352c37352e393238343033322c31332e38363636333834,"75.98171666666667,13.892733333333334","3.28,20210510061855,75.9284032,13.8666384",41,1
10/May/2021 06:01:06,RockBLOCK 19654 #3,MO,474946177c9460d475702ddbbbda0c461e839460ab9f702dbaa1da0c46138a94602eb2702d2351da0c463791946081ad702db9b1d90c461e9894604ba5702d22b6d80c46259f94601a94702d2cf4d60c462da69460b382702d68d7d40c464ead9460e345702d8380d20c45,"75.99038333333333,18.99665",,107,3
10/May/2021 06:00:41,RockBLOCK 19636 #2,MO,47c546ecb69860f35ade2a7a33060946d5bd9860749add2a367f050946dfc498600ba0dc2a5d3c050946e5cb986027badb2a17a9040945,"71.92738333333334,15.072766666666666",,55,2
10/May/2021 05:49:50,RockBLOCK 19663 #6,MO,332e32382c32303231303531303035343932352c37352e393330333239362c31332e38343632383030,"75.94795,13.8573","3.28,20210510054925,75.9303296,13.8462800",41,1
10/May/2021 05:30:41,RockBLOCK 19654 #3,MO,474846df4394608fc56b2d27c1e60c46cf4a9460f5a06c2dfb79e30c46d851946045776d2d98a2e00c46f3589460123a6e2d9c85de0c46f65f94607edb6e2d91ebdc0c46e9669460d7666f2df9cbdb0c46f36d9460e7d46f2d2037db0c46f57494608fc56b2d26c1e60c45,"75.99038333333333,18.99665",,107,3
10/May/2021 05:19:22,RockBLOCK 19663 #6,MO,332e33302c32303231303531303035313835362c37352e393331373736302c31332e38323737353834,"75.93873333333333,13.392483333333333","3.30,20210510051856,75.9317760,13.8277584",41,1
10/May/2021 05:04:57,RockBLOCK 19654 #3,MO,474746850b94607f38672d1ef90f0d46a7129460ee52672dbd580a0d468d199460cfe1682db7b0030d4697209460b1e0672d7779ff0c46a32794603f6c682dc1cdf90c46a62e9460ef52672dbd580a0d46cb35946052f7692da787ef0c46bd3c9460fdcf6a2dd7d3ea0c45,"75.99038333333333,18.99665",,107,3
10/May/2021 04:51:43,RockBLOCK 19663 #6,MO,332e32392c32303231303531303034343835362c37352e393333363634302c31332e38313531313834,"75.80213333333333,11.768283333333333","3.29,20210510044856,75.9336640,13.8151184",41,1
10/May/2021 04:21:57,RockBLOCK 19663 #6,MO,332e33352c32303231303531303034313930382c37352e393335353532302c31332e37393434343136,"75.97331666666666,14.036233333333334","3.35,20210510041908,75.9355520,13.7944416",41,1
10/May/2021 04:21:13,RockBLOCK 19636 #2,MO,58dcaf986069e9473cf600b2018e0160019501580122013a028f02e002ce02ee047107b90d42539f5a1f245436bcd33883e36074cbd56463b063892847ca71434fb2515873a5aba064a985246f2ca36e7d0878f1e3a6b1f2b42c6c87cde8fdd67111e5d28e656f26e4cf42ca88668a55d58bd2498e5c7a000045,"71.92738333333334,15.072766666666666",,122,3
10/May/2021 04:00:27,RockBLOCK 19636 #2,MO,47c146ad9a9860b5bfe12ab5eb060946b9a1986099f5e02a6f85060946c0a898605127e02a6a73060946c4af9860b8fae72af8ce000945,"71.92738333333334,15.072766666666666",,55,2
10/May/2021 03:49:21,RockBLOCK 19663 #6,MO,332e32392c32303231303531303033343835382c37352e393337343532382c31332e37373631353638,"75.95623333333333,13.71395","3.29,20210510034858,75.9374528,13.7761568",41,1
10/May/2021 03:19:26,RockBLOCK 19663 #6,MO,332e32392c32303231303531303033313835392c37352e393339343234302c31332e37353237323830,"75.94795,13.8573","3.29,20210510031859,75.9394240,13.7527280",41,1
10/May/2021 02:50:04,RockBLOCK 19663 #6,MO,332e33302c32303231303531303032343933302c37352e393431343237322c31332e37323739313834,"75.99825,13.605183333333333","3.30,20210510024930,75.9414272,13.7279184",41,1
10/May/2021 02:30:22,RockBLOCK 19654 #3,MO,4742465bd39360e4fb682d47fb230d4648da9360d1c7682dbbec230d464fe193604e84682d744e230d466ee893602146682d2a06220d466eef93606ef9672d6df51f0d467ff6936068af672d3d231d0d4670fd9360e96a672db284190d467a049460fa3f672d4a19150d45,"76.03458333333333,18.904566666666668",,107,3
10/May/2021 02:21:22,RockBLOCK 19636 #2,MO,58bd9398605d1b5f3c60019f0179018d0152019c01e501c9025504ee05e205c2057b089223bc50f24d847e3b870f8f1ca15468a19440620348f691f17dc9b3a3546b25d1741c893cacb64d82485a4412c895d927d168beca6017b5a1c86e448897e98de8fd708443c8d4b024df874ee5c04b883c717fe6000045,"71.9603,15.102866666666667",,122,3
10/May/2021 02:19:20,RockBLOCK 19663 #6,MO,332e32392c32303231303531303032313835372c37352e393433383834382c31332e37303138343136,"75.96443333333333,13.570433333333334","3.29,20210510021857,75.9438848,13.7018416",41,1
10/May/2021 02:00:28,RockBLOCK 19636 #2,MO,47bd468c7e98608cfae42ad07b070946988598604541e42acdc1070946b78c9860b37ee32a15c1070946a393986067b3e22ad969070945,"71.9603,15.102866666666667",,55,2
10/May/2021 02:00:21,RockBLOCK 19654 #3,MO,474146019b93607ac8672d0cfa230d4611a293607a13682d69c7220d462fa99360f350682d3f06220d4618b09360b88d682d7dbf210d462bb7936049ca682da7c1210d4643be936011ff682d5d06220d4632c59360d221692d8281220d4639cc93603a1a692d8386230d45,"76.03458333333333,18.904566666666668",,107,3
10/May/2021 01:49:20,RockBLOCK 19663 #6,MO,332e33322c32303231303531303031343835372c37352e393435383838302c31332e36373731393532,"75.95623333333333,13.71395","3.32,20210510014857,75.9458880,13.6771952",41,1
10/May/2021 01:34:34,RockBLOCK 19654 #3,MO,474046c9629360d517672df0c8380d46e06993606ef8662dc600360d46d070936084e1662d49f6320d46ef779360d5ea662d9ec82f0d46de7e936046f9662dc0e42c0d46e68593600527672d3aee290d46fb8c93605f4c672d0b90270d460f949360ee85672d2e97250d45,"76.05615,19.09348333333333",,107,3
10/May/2021 01:19:37,RockBLOCK 19663 #6,MO,332e33312c32303231303531303031313930392c37352e393438303132382c31332e36353233303234,"75.95623333333333,13.71395","3.31,20210510011909,75.9480128,13.6523024",41,1
10/May/2021 01:02:31,RockBLOCK 19654 #3,MO,473f46962a93607c0b692dcf243d0d469b3193608c03692da5723e0d46a738936098df682db8653f0d46ab3f936080a1682d4dcd3f0d46b7469360f750682d24843f0d46b74d93603cfc672de79c3e0d46cd5493609fa8672d211b3d0d46b45b93609fa8672d1f1b3d0d45,"76.02326666666667,19.04495",,107,3
10/May/2021 00:50:59,RockBLOCK 19663 #6,MO,332e33302c32303231303531303030343930302c37352e393530343833322c31332e36323632363732,"75.95623333333333,13.71395","3.30,20210510004900,75.9504832,13.6262672",41,1
10/May/2021 00:31:17,RockBLOCK 19654 #3,MO,473e465ff29260f97c642d4fc5350d4644f992601e70652dccf6340d464d009360ef4d662d971d350d4656079360b30f672d0bc7350d46760e93607bc1672da9d2360d466b159360b44c682d553d380d46871c936013b3682d3dde390d469323936061f1682dbd663b0d45,"76.07611666666666,18.9528",,107,3
10/May/2021 00:21:38,RockBLOCK 19636 #2,MO,58b5779860002d503c3301ba00d000770100010a010d0250036e044105e50209096418cb1c263921590053b24ddb62b5408f61709ad35eb280f28a46999388c1aeee514757229eb66188ae9162cb64646f19938b692a869690d797ddb0bc980c60de961368e8fd70aa169fbb924ef3e6d2cd51ed892873000045,"72.0172,15.275483333333334",,122,3
10/May/2021 00:19:22,RockBLOCK 19663 #6,MO,332e32382c32303231303531303030313835372c37352e393533313339322c31332e36303239303838,"75.96443333333333,13.570433333333334","3.28,20210510001857,75.9531392,13.6029088",41,1
10/May/2021 00:00:51,RockBLOCK 19636 #2,MO,47b9466d629860e71be72af1190709467469986032b7e62a280c0709467c7098604ca6e62a26b20609469e779860bea1e52a3613070945,"71.99323333333334,15.133066666666666",,55,2
09/May/2021 23:49:56,RockBLOCK 19663 #6,MO,332e32372c32303231303530393233343933302c37352e393535373736302c31332e35383237363634,"75.97255,13.426733333333333","3.27,20210509234930,75.9557760,13.5827664",41,1
09/May/2021 23:19:28,RockBLOCK 19663 #6,MO,332e33302c32303231303530393233313930342c37352e393536363333362c31332e35373834313238,"75.97255,13.426733333333333","3.30,20210509231904,75.9566336,13.5784128",41,1
09/May/2021 22:49:23,RockBLOCK 19663 #6,MO,332e32382c32303231303530393232343835362c37352e393631323232342c31332e35353232343634,"75.99825,13.605183333333333","3.28,20210509224856,75.9612224,13.5522464",41,1
09/May/2021 22:21:42,RockBLOCK 19636 #2,MO,58975b9860dd767a3c44022401f300830120017901370181028c035a043a05fd0820178e36ca59f34b524053459459f2a2696dae2c535cad506b661d78695c0757058ee36a8970ee793f72566b0760437c5591d03c5d6dda46a588e337f343b350824b9836444e9282dc7709e33495fb8de8fd2d9408b2000045,"71.99323333333334,15.133066666666666",,122,3
09/May/2021 22:19:55,RockBLOCK 19663 #6,MO,332e33342c32303231303530393232313932392c37352e393633383430302c31332e35343338353238,"75.96443333333333,13.570433333333334","3.34,20210509221929,75.9638400,13.5438528",41,1
09/May/2021 22:00:54,RockBLOCK 19636 #2,MO,47b5464c469860ded8e72a1d7f0a0946584d986046cae72a0919090946635498609aaae72a36320809467f5b9860997ce72a6f9b070945,"71.9603,15.102866666666667",,55,2
09/May/2021 22:00:35,RockBLOCK 19654 #3,MO,47394612ba9260ce345f2df511530d461fc19260c37f5f2dbe7e4d0d4627c89260d8f15f2d0670480d4635cf92608580602ddf00440d461ed69260d61f612dbd11400d4624dd926010655e2db9de070d4632e492606693622dcdb6390d464eeb9260c390632d046d370d45,"76.05615,19.09348333333333",,107,3
09/May/2021 21:50:03,RockBLOCK 19663 #6,MO,332e32392c32303231303530393231343835362c37352e393637303038302c31332e35333736303136,"75.97255,13.426733333333333","3.29,20210509214856,75.9670080,13.5376016",41,1
09/May/2021 21:30:47,RockBLOCK 19654 #3,MO,473846bf8192608295622d165a790d46df889260e8b4612dd692760d46d68f9260dde8602d9b0c730d46ee9692603833602dd0ae6e0d46e29d9260f8a75f2d06d4690d46fca49260844a5f2de275640d4607ac92609f225f2dbec65e0d46fbb292607e145f2dd1f6580d45,"76.06478333333334,19.09348333333333",,107,3
09/May/2021 21:19:22,RockBLOCK 19663 #6,MO,332e33302c32303231303530393231313835372c37352e393731343234302c31332e35333631333932,"75.97255,13.426733333333333","3.30,20210509211857,75.9714240,13.5361392",41,1
09/May/2021 21:01:33,RockBLOCK 19654 #3,MO,47374697499260a434672df3df780d46855092601b15672d24f8790d469657926080ca662da4097b0d46ae5e92601d61662d9b0a7c0d46a8659260a8d7652d8cb77c0d46bf6c9260f025652d91d77c0d46b1739260bf5a642da9667c0d46b77a92601e78632ddc447b0d45,"76.09765,19.142266666666668",,107,3
09/May/2021 20:51:14,RockBLOCK 19663 #6,MO,332e32392c32303231303530393230343930392c37352e393735363232342c31332e35333836333638,"76.00638333333333,13.461133333333333","3.29,20210509204909,75.9756224,13.5386368",41,1
09/May/2021 20:30:20,RockBLOCK 19654 #3,MO,473646360a9260d3ed652dd3b87c0d464e1892606a17662d04e47a0d464e1892606a17662d04e47a0d46772692603f7d662d9257780d46622d9260bcbc662d649e770d466334926079fc662d0d4f770d466c3b92600024672df853770d46954292602d39672dadfe770d45,"76.07611666666666,18.9528",,107,3
09/May/2021 20:21:42,RockBLOCK 19636 #2,MO,58773f98606e40843cbb010c01f5000e016801eb016601ed034a07af0663062d0a4914ed2a904e4a524e5d215c825b3c3f67879dcebb96465810737d752b7487639f70fb4f8455ec7ee0b6c49e1563b95e5786ee53795d5e7bf966aa6ecdacc0b2af6a455f8767e8fdeebc0a46329c3872b4b1939762e7000045,"71.99323333333334,15.133066666666666",,122,3
09/May/2021 20:19:21,RockBLOCK 19663 #6,MO,332e33302c32303231303530393230313835372c37352e393739343439362c31332e35343231303838,"75.97255,13.426733333333333","3.30,20210509201857,75.9794496,13.5421088",41,1
09/May/2021 20:00:53,RockBLOCK 19636 #2,MO,47b1462c2a9860c43ee82a9a4a160946353198604118e82ab56c1209463c389860369be82ae5fa1c09465e3f986018e8e72a49c10c0945,"72.0021,15.021083333333333",,55,2
09/May/2021 20:00:31,RockBLOCK 19654 #3,MO,473546feca9160b981662d36387a0d460fd29160e1a7662de0d67c0d4609e09160369a662da8ae800d460be79160369a662da7ae800d462eee91601a56662dd1e4810d4629f59160f331662df593810d4624fc91600805662de8b57e0d46360a926080e5652da2567e0d45,"76.06478333333334,19.09348333333333",,107,3
09/May/2021 19:49:23,RockBLOCK 19663 #6,MO,332e33342c32303231303530393139343835382c37352e393834323831362c31332e35343830353434,"76.00638333333333,13.461133333333333","3.34,20210509194858,75.9842816,13.5480544",41,1
09/May/2021 19:33:24,RockBLOCK 19654 #3,MO,473446b39291606909602d6830660d46c09991603157612d34c7660d46dba091603082622d0c2f680d46e5a79160d17f632db9786a0d46d0ae9160955f642da7506d0d46efb591609923652d2f84700d46f7bc9160f6c0652d23e7730d46e4c39160ffb2652d419e720d45,"76.09765,19.142266666666668",,107,3
09/May/2021 19:21:28,RockBLOCK 19663 #6,MO,332e33302c32303231303530393139313933312c37352e393837343934342c31332e35353430363430,"76.00638333333333,13.461133333333333","3.30,20210509191931,75.9874944,13.5540640",41,1
09/May/2021 18:49:23,RockBLOCK 19663 #6,MO,332e32392c32303231303530393138343835372c37352e393839363531322c31332e35363331313638,"76.09891666666667,11.865616666666666","3.29,20210509184857,75.9896512,13.5631168",41,1
09/May/2021 18:25:06,RockBLOCK 19636 #2,MO,583e2398601b1e893cb301d501600197017e01410265029603f2034003c303d00537157b2c741e22616985b28942593a63a889755fba5a4a4795a5e8fd8d998194e8dbc37d3669f9530e668045a0399d73566954933062afa2d96493c2845d5c61e96b98c22c84cf801eb21c8d5435e85088c409f5abe3000045,"72.05656666666667,14.459383333333333",,122,3
09/May/2021 18:19:19,RockBLOCK 19663 #6,MO,332e32382c32303231303530393138313835372c37352e393839333536382c31332e35373538303634,"75.71871666666667,19.399733333333334","3.28,20210509181857,75.9893568,13.5758064",41,1
09/May/2021 18:00:29,RockBLOCK 19636 #2,MO,47ad460c0e9860f935e92a77ae2309461515986007f5e82a86d92009463e1c9860369be82ae4fa1c0946242398608059e82a0690190945,"71.9753,15.3567",,55,2
09/May/2021 17:50:07,RockBLOCK 19663 #6,MO,332e33302c32303231303530393137343933352c37352e393837393535322c31332e35383834383332,"76.00638333333333,13.461133333333333","3.30,20210509174935,75.9879552,13.5884832",41,1
09/May/2021 17:21:48,RockBLOCK 19663 #6,MO,332e33312c32303231303530393137313835392c37352e393836333837322c31332e36303339373132,"76.00638333333333,13.461133333333333","3.31,20210509171859,75.9863872,13.6039712",41,1
09/May/2021 16:49:35,RockBLOCK 19663 #6,MO,332e33342c32303231303530393136343930392c37352e393834383736382c31332e36313934323038,"75.99825,13.605183333333333","3.34,20210509164909,75.9848768,13.6194208",41,1
09/May/2021 16:24:02,RockBLOCK 19636 #2,MO,583f07986052b5803c29011401130178016c016901e50142037a052b0306093912a8267174f482027b9cac7b9a6483134a096c18a3227cfe793a5c148ea4346ca1a2c89a9e4d5e4f4e0b76305ef8b447d96d777287767d1f8874b9e1686a82d65fdd5b2dfb00628855ca923684a76c1b816a80e8fd0882000045,"72.0172,15.275483333333334",,122,3
09/May/2021 16:19:27,RockBLOCK 19663 #6,MO,332e32382c32303231303530393136313835362c37352e393833343838302c31332e36333539333238,"75.99825,13.605183333333333","3.28,20210509161856,75.9834880,13.6359328",41,1
09/May/2021 16:01:01,RockBLOCK 19636 #2,MO,47a946edf19760298bea2a293e2e0946f5f897604449ea2a6a9c2b09460800986073eee92acb40290946250798605288e92a857f260945,"72.00818333333333,15.387433333333334",,55,2
09/May/2021 15:50:20,RockBLOCK 19663 #6,MO,332e32392c32303231303530393135343835392c37352e393832353533362c31332e36353231323030,"75.99825,13.605183333333333","3.29,20210509154859,75.9825536,13.6521200",41,1
09/May/2021 15:23:44,RockBLOCK 19663 #6,MO,332e32372c32303231303530393135313933302c37352e393830383036342c31332e36363931323830,"75.99825,13.605183333333333","3.27,20210509151930,75.9808064,13.6691280",41,1
09/May/2021 14:49:26,RockBLOCK 19663 #6,MO,332e32372c32303231303530393134343835382c37352e393737393133362c31332e36383932343634,"75.99825,13.605183333333333","3.27,20210509144858,75.9779136,13.6892464",41,1
09/May/2021 14:22:38,RockBLOCK 19636 #2,MO,581feb976020ebaa3cb201ec0156014f02c401da01c602a103c40917076f0e87178b3897529c5ef47f0d8f108be38fb9aa143d15480c96f76fbf7f749d9852018fe2b92560a87d934cd253ea5efe94905059d7f16991b7629ca46be8fd54843fa086798a835f40e6993f9bd38193aaf16dea53fd5a359b000045,"71.96623333333334,15.468333333333334",,122,3
09/May/2021 14:19:22,RockBLOCK 19663 #6,MO,332e32392c32303231303530393134313835372c37352e393733353438382c31332e37313136353434,"75.99825,13.605183333333333","3.29,20210509141857,75.9735488,13.7116544",41,1
09/May/2021 14:01:01,RockBLOCK 19636 #2,MO,47a546ccd59760b3f6ea2a4545360946d4dc97603107eb2aecb5340946e2e3976033deea2aa1fc32094606eb976037d3ea2ab1b6300945,"72.00818333333333,15.387433333333334",,55,2
09/May/2021 13:50:52,RockBLOCK 19663 #6,MO,332e32372c32303231303530393133343933392c37352e393638333737362c31332e37333433363332,"75.95623333333333,13.71395","3.27,20210509134939,75.9683776,13.7343632",41,1
09/May/2021 13:19:21,RockBLOCK 19663 #6,MO,332e32382c32303231303530393133313835372c37352e393531383430302c31332e38313335313230,"75.95623333333333,13.71395","3.28,20210509131857,75.9518400,13.8135120",41,1
09/May/2021 12:49:21,RockBLOCK 19663 #6,MO,332e33302c32303231303530393132343835372c37352e393536373130342c31332e37383634363430,"75.95623333333333,13.71395","3.30,20210509124857,75.9567104,13.7864640",41,1
09/May/2021 12:21:49,RockBLOCK 19636 #2,MO,58fdce97609836b23c1c0105011e020201fb018c013a022605cc052409180a1d11f727262dc7619b5ef0739b6d9366ab78008424815b4be1adc287107e2dd8b9f983cece824c666ed766a99f61f7aa25e07886b6665dc2e8fdbe83e68e3c3c1374868f2a6dfea17d3f43885cd8c086445b53b956fd8ddd000045,"72.00818333333333,15.387433333333334",,122,3
09/May/2021 12:20:43,RockBLOCK 19663 #6,MO,332e33332c32303231303530393132313933332c37352e393531383436342c31332e38313334393434,"75.95623333333333,13.71395","3.33,20210509121933,75.9518464,13.8134944",41,1
09/May/2021 12:01:00,RockBLOCK 19636 #2,MO,47a146aeb99760929aea2abf563c0946bac09760bfafea2afcd43a0946d6c79760dbcbea2ad727390946e5ce976071e0ea2ae39c370945,"72.00818333333333,15.387433333333334",,55,2
09/May/2021 11:53:00,RockBLOCK 19663 #6,MO,332e32392c32303231303530393131343835382c37352e393339383134342c31332e39303830313932,"75.94795,13.8573","3.29,20210509114858,75.9398144,13.9080192",41,1
09/May/2021 11:19:24,RockBLOCK 19663 #6,MO,332e33302c32303231303530393131313930302c37352e393432383830302c31332e38373637373238,"75.94795,13.8573","3.30,20210509111900,75.9428800,13.8767728",41,1
09/May/2021 10:49:34,RockBLOCK 19663 #6,MO,332e32382c32303231303530393130343931302c37352e393339383038302c31332e39303830303936,"75.94795,13.8573","3.28,20210509104910,75.9398080,13.9080096",41,1
09/May/2021 10:22:02,RockBLOCK 19636 #2,MO,58edb297608cedf33ca5018c01700191020902ee0153029b03d7048303ab07132da12acc321f5f9a56ec5c38394454844bcf51495c63318d4138346943dc8195756d51c28ac97a974f68346b71e9582835e4a86b65a537de68c876b18fb081ac519268e8fd4460b3465aa75a615e6c7d6b844505875c27000045,"72.00818333333333,15.387433333333334",,122,3
09/May/2021 10:20:03,RockBLOCK 19663 #6,MO,332e32392c32303231303530393130313933312c37352e393337373238302c31332e39343230363838,"75.93958333333333,14.000466666666666","3.29,20210509101931,75.9377280,13.9420688",41,1
09/May/2021 10:01:16,RockBLOCK 19636 #2,MO,479d468c9d9760325ae92a5d2e43094695a497606fa8e92a2fbc400946b7ab97609033ea2ae70d3f0946a5b29760c96fea2a7b8a3d0945,"72.06505,14.3467",,55,2
09/May/2021 09:51:43,RockBLOCK 19663 #6,MO,332e33302c32303231303530393039343835382c37352e393337363531322c31342e30333333333736,"75.93958333333333,14.000466666666666","3.30,20210509094858,75.9376512,14.0333376",41,1
09/May/2021 09:19:23,RockBLOCK 19663 #6,MO,332e33302c32303231303530393039313835382c37352e393336373631362c31342e30303530303634,"75.93958333333333,14.000466666666666","3.30,20210509091858,75.9367616,14.0050064",41,1
09/May/2021 08:49:25,RockBLOCK 19663 #6,MO,332e32372c32303231303530393038343835392c37352e393337363537362c31342e30333239393834,"75.97331666666666,14.036233333333334","3.27,20210509084859,75.9376576,14.0329984",41,1
09/May/2021 08:21:46,RockBLOCK 19636 #2,MO,58b99697601aecc63c36013f01f700520154011402ff01d0029003f20a74113e1fe43bcc403d60d0486eb8b97b9fab94605e5a2c7c8894a38c3d43353c7a45ee9450689e7eccae57697cac49bd04b4e8fdf5c7d0733f647f8193788c609f56dc59306b248b6b7e0d587348e8788f77e1782a601f3c5070000045,"71.9991,15.499266666666667",,122,3
09/May/2021 08:19:56,RockBLOCK 19663 #6,MO,332e33302c32303231303530393038313933312c37352e393338373936382c31342e30353938303030,"75.93958333333333,14.000466666666666","3.30,20210509081931,75.9387968,14.0598000",41,1
09/May/2021 08:00:56,RockBLOCK 19636 #2,MO,4799466d8197605c75e82a2cc54d09467e8897603191e82add104b09469d8f97602cc0e82aae9c4809469f969760fb0ae92a34ca450945,"72.11461666666666,13.668233333333333",,55,2
09/May/2021 07:49:33,RockBLOCK 19663 #6,MO,332e33312c32303231303530393037343930322c37352e393430343232342c31342e30383931343838,"75.9226,14.286283333333333","3.31,20210509074902,75.9404224,14.0891488",41,1
09/May/2021 06:50:47,RockBLOCK 19663 #6,MO,332e32392c31393730303130313030303030302c302e303030303030302c302e30303030303030,"75.96483333333333,14.179566666666666","3.29,19700101000000,0.0000000,0.0000000",39,1
09/May/2021 06:22:44,RockBLOCK 19636 #2,MO,58d67a9760711bca3cfa04c005f905f0069b057f05710598052f05890bf62494342d40f35ff094044a4a451776692c014ec531e8fd18a48ca9d45a7b702e6445979bc68c5568b0dab3d280c0c4e698608587ac85cd758081ab8462ed6a7a604dbf4ce7e24eac918b3c81a960452852847e58a776d4607f000045,"71.98995,15.610983333333333",,122,3
09/May/2021 06:20:41,RockBLOCK 19663 #6,MO,332e32382c32303231303530393036313933302c37352e393532303434382c31342e31363735353834,"75.97331666666666,14.036233333333334","3.28,20210509061930,75.9520448,14.1675584",41,1
09/May/2021 06:01:57,RockBLOCK 19636 #2,MO,4795464c65976084d2e62a4f23600946736c976096cae72acfb7550946777397601811e82a2917530946677a9760dc41e82af47d500945,"71.98995,15.610983333333333",,55,2
09/May/2021 05:51:45,RockBLOCK 19663 #6,MO,332e32392c32303231303530393035343930352c37352e393537333434302c31342e31393530303936,"75.97331666666666,14.036233333333334","3.29,20210509054905,75.9573440,14.1950096",41,1
09/May/2021 05:19:22,RockBLOCK 19663 #6,MO,332e33302c32303231303530393035313930312c37352e393632373834302c31342e32313638303438,"75.97331666666666,14.036233333333334","3.30,20210509051901,75.9627840,14.2168048",41,1
09/May/2021 04:50:08,RockBLOCK 19663 #6,MO,332e32382c32303231303530393034343930302c37352e393638353838382c31342e32333332393932,"75.93873333333333,13.392483333333333","3.28,20210509044900,75.9685888,14.2332992",41,1
09/May/2021 04:22:09,RockBLOCK 19636 #2,MO,58925e9760e71eb33ccd01a0028a013c0275027e03be044705db06770f622110357b40524be4a715a54797c48f3e693eb3fdd1f6668a7f91c2e8a86cdb446037c80a9b8d98a79f969e70cb993fd87ea3b6f8dd5ac90ef0dc8be8fdddc637a210c8f888ed982668afd701368a67d79f90a46a457a5e5a9b000045,"72.01356666666666,15.754033333333334",,122,3
09/May/2021 04:19:19,RockBLOCK 19663 #6,MO,332e32392c32303231303530393034313835372c37352e393734303637322c31342e32343736393238,"76.02366666666667,14.396133333333333","3.29,20210509041857,75.9740672,14.2476928",41,1
09/May/2021 04:01:21,RockBLOCK 19636 #2,MO,4791463149976084d2e62a512360094667509760f20be72af48a5e09463c579760cb32e72ac8bf5c0946445e97604b30e72a09185b0945,"71.98073333333333,15.722566666666667",,55,2
09/May/2021 03:54:17,RockBLOCK 19663 #6,MO,332e32372c31393730303130313030303030302c302e303030303030302c302e30303030303030,"75.98996666666666,14.359333333333334","3.27,19700101000000,0.0000000,0.0000000",39,1
09/May/2021 03:19:20,RockBLOCK 19663 #6,MO,332e33322c32303231303530393033313835382c37352e393833383738342c31342e32363538343936,"75.99855,14.21585","3.32,20210509031858,75.9838784,14.2658496",41,1
