Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
09-11-20 1:08,RockBLOCK 18655 - Antarctica-AAD,MO,29479a3c01735041c69f813c1ce1294126dec939bbe6b7382ba48b38bcc9ab383ed6a538b126983fff7f8a642d4eef3b5c2eca27fc24761eff178018b019e41879182818911c7b20d71c86110e062004cf01a700500034004500ff7f103ba8133c07060470024603f10186fecc02e9151b259c25c92a4438ce2a61169e0f5003a901f9005200edffd5ff3c005b078108fd04a206140f79177711e4028709362b85432344d343be47c25ffe7fcb7f324d4515150fe9049b001f00feff29007872fe7f097dff6a3747091eda0f0d1c95190604c6f0bff1a1fe5bfd93f391e476cbd5dc43fcedf941feba004a0072003d004eedf758fe7f1c68113233077aff490fd217e10e7c090710260ba815ca32f42c1016560f05feba0033013d002600eeffe5ffc07e477ffe7f8c7ef67a6e760375be7810778a66c95eef6433668c60df51e54a3d4af84165488139132f8730833c9d3f402d,"-66.20893333333333,110.51445",,340,7
09-11-20 1:02,RockBLOCK 18655 - Antarctica-AAD,MO,332e3234463030343533244750524d432c3031303134312e3030302c412c363631302e393431312c532c31313033352e383037392c452c302e30302c3138372e33302c3039313132302c2c2c442a37390d302c303030302a37430d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.1974,110.5976",,138,3
09-11-20 0:25,RockBLOCK 17328 - Antarctica-AAD,MO,1bb5723c1b914e41d1f74e3c4b773e41ce599939c27c9837ed6bd637d99ee13717078a38ae30c83fff7f2f740061b048c135622cc024f41af813d00edb0b3510e91139119b15081129087b063705ab0133019d0075004b003e006dae95b66e00e1104dc7018084857fc3f8fd2a1722185b2d67520b4c486f8c690e47e72bb71f81093d047701e3ff8e000f00cd16d5f348dad1d895de33d659c9f7c2bab871bd4ad2e2cc9aac1d960180869895d618dacce40bfeadfe4a00d4001300cdff4a8b14bfb32efe7ff57e6459643ba42430f90fe996ff4f1303ff58ce10ba10e2420a4dfbd4f63d028700f600220049008f000180e7b29bf5a8257e37783a592d0f0f90f9e1f9d1fc4cf6f3e57fedede8c4da6becebf574f948005cfe97ffefff90ff1700fe7f2b74666ee16f0773b1706b6c3a6b836e0b77567469516340cc44a53a0634b93a9d38bd2b67331b2b69336d256030e82c,"-66.23968333333333,110.54561666666666",,340,7
09-11-20 0:18,RockBLOCK 17328 - Antarctica-AAD,MO,322e3439463030343432244750524d432c3030313830352e3030302c412c363631312e353836322c532c31313033372e383133342c452c302e30312c37352e34392c3039313132302c2c2c412a34390d0d430d0d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.22813333333333,110.6289",,138,3
08-11-20 20:59,RockBLOCK 18655 - Antarctica-AAD,MO,855f893cb2496c419d5f753c83d86041976b143ad1241c39c4c94138bb83dd38068ffa38afd7973fff7f716d7f55f83d3b2ccf204d17890da5079206b606ba06f006a6057104f4033503460249019f01c90078005100230017000180f19454bad9dc14fa9a0d1f0f2b069c03be04420370040405450155fe1afec3ffd2ff1f00e700c2ff1800e9ff1a000b003b8a018005adc2ddd9e0aad10dddfdfc730bd90a5410391a6518230eac12d31bef15380e5d07c50786049001c5001e001100ff7f262e20e48fd340de87e7ebed35f5f5fd6506d709670a3f0590fcb5fb9bf93ef91cfc6ffd72fdd5fe5400580027000f00a149ff7f7173743d460731e633e2ebf24dffe303ba0493058d0a8304f1f94afba0fe27fd1dffbf00e0008500e5fff1ff02006558564fcc4f7e587165956f6d756d7cff7f3479316c0b5dff54f1522c4f8a4fb5575f53204b2d338346f73468379b436041,"-66.16368333333334,110.48335",,340,7
08-11-20 20:53,RockBLOCK 18655 - Antarctica-AAD,MO,332e3230463030343532244750524d432c3230353235312e3030302c412c363631302e393435382c532c31313033352e373939332c452c302e30322c3236312e30332c3038313132302c2c2c442a37410d30302c303030302a34330d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.20893333333333,110.51445",,138,3
08-11-20 20:10,RockBLOCK 17328 - Antarctica-AAD,MO,9d588c3c0e51814103f2583c3db9694154f9dc396b480e3820bc9c37f30bd4387a911c38a7cbae3fff7f785f6a4802362f26af1a911467125310050dcf0ad00808072c04be039303d0018f012f018a0059003a00360026003f000180599e73e92b25b131611df7ff5fe5d4d507da7aecd5fd2b0435058d01d90080001e026c03d200cfffefffe8ffdaff5dff0180c4178a4159fb579f879969ea5720150b96f3caf10eed41f352f922f9f8f7a0facd023c05f9fff3fe79ff5f00d5ff3500ff7f8953ea3be52741135f0353f916f3f4f66f07d812430c59ff64ffbb00ab02f00071009e0078000200f2ff100005002d00ad6dff7fa15d602b43f52ed423e4d80b280f2ef4aae703f2b3fe7dfe2b03e1fd86019d032301df006aff2e00410047006200387cab7efa7fff7f6d7e337952709266b35f3c5d69596052d746e4498d4147424858d54adc2fe640294cc457de3e8a3bbe2b,"-66.25886666666666,110.66026666666667",,340,7
08-11-20 20:04,RockBLOCK 17328 - Antarctica-AAD,MO,322e3536463030343431244750524d432c3230303335392e3030302c412c363631312e353836372c532c31313033372e383038322c452c302e30302c3239392e35352c3038313132302c2c2c442a37390d302c303030302a37330d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.22813333333333,110.6289",,138,3
08-11-20 16:51,RockBLOCK 18655 - Antarctica-AAD,MO,a773843c7e1c8d416c0d503cad4e6c418411b83965083338c5cce13760a68d384780863858a7953fff7f8d6b305b9349dd371a29bb1fe11a5915e30ff0099b05f804ac0340032f02dc014d01fc00ae006c00400037003a002b004a830180d58fcca157a98fb57acfece72ff05ff2c6f693fd0605f5056c02e0ff09000d003fff54ff00001800c5ff06002100ff7fa4398cfca1dabdd7fcde9ee453f0b2f8d0ed71f186046f03abf40bf691fd3f00090284011b009a00440077ff4200c8ffff7fa35b45224e0e3f2bb63f18395221180b39009cf919fca700f8fe4c009b0049030a02c1ff35006d007a003700d9ff2e000180a5c428fe7f0378df4cd1f8e95e0e5f11390a6804bb0053032cfd65fa6dfe68009dffcc006affcdff0a0016004b00f3ffff7f4274186c8c6ab26fb873256c9e5eb85c485e3c627567b75b28623a55885dd357955386510056b951f85ef74da73f6338,"-66.1974,110.5976",,340,7
08-11-20 16:43,RockBLOCK 18655 - Antarctica-AAD,MO,332e3139463030343531244750524d432c3136343334302e3030302c412c363631302e393431362c532c31313033352e383036382c452c302e30302c3332382e38392c3038313132302c2c2c442a37420d30302c303030302a34320d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.20893333333333,110.51445",,138,3
08-11-20 15:55,RockBLOCK 17328 - Antarctica-AAD,MO,3fd1793cf65784419fbe483c41d26e416b16d039a5aaa837e36c3738e73e4838b5991038caaeae3fff7fb45fd74220308625721cf114c411ca0f660b5807f805a0033b02bb026a029f013d01b600890076004b00370038002e006eaa5bc14615d75cff7fd36e422eb004400bf715f10a40fe44008e01d2fea0f79604b200e3ffc1019b00f20007001b008affff7f9d1c98ec41e02ee6c2f82a08fe0525fece03ac0c820d2d04faff8bff4601a4ffedfe7c008d009bff0500ddff170031001e72fe7f144e572b732fea4cd157414f9645e42a8e0d520075017cfd2e00230559030e0344011801b10139006500d9ffccffc6eb448a0180a58d9697fab23ed57add32dd9ce7d5efc0ef1afe81fd08f9bafe9b016601bbfe81fec6fe60ff88ff36ffe5ff4b692b6dac78fe7fea79b570f66e946ca368fe6c136921502157216b83549649814fe73b4f411c5391463341273e04310a30,"-66.22813333333333,110.6289",,340,7
08-11-20 15:49,RockBLOCK 17328 - Antarctica-AAD,MO,322e3533463030343430244750524d432c3135343933352e3030302c412c363631312e353836372c532c31313033372e383132332c452c302e30302c33362e39332c3038313132302c2c2c442a34430d0d302c303030302a37310d353837302c532c31313033372e383130342c452c312c30392c302e39332c312e392c4d2c2d31352e352c4d2c2c2a35,"-66.23968333333333,110.54561666666666",,138,3
08-11-20 12:41,RockBLOCK 18655 - Antarctica-AAD,MO,26a68a3c5b5f84415bc2603c954c7b418c7a063aaffcb23792a73638d5d63e39cb7840388114883fff7f88644c4cdc379d27291c81134e0cd3073406150586034203a002f5012b02320181006200640056003f0032002c001300696f5fc6359792860180e096cec0f5e091f3a003940f780185fa08fffcfe21ff9a029e00baffceffe300ba00fc0018001b00018019c8cb12de312525f80ea900c0fcccff5304f803c00291fd6ffa34ffb0ff55015800c3ff3fff2500edff11002400fbffff7f5765a94d2a3cd42c7820ad149806f8fcccfbb0fe92013003ce02e501cb0152001900e3ff46002c001b000f00220002005e05ff7f116ca00b45d51fd232eb0d011906890bd50c93f896f481fc64fe5603e800ceff3800480032007700d7ff0800eeffeb7d4071016b236e127425745272f576ff7fcc7f3772e66e2a6b115df94e01471056097a6979975acc50a2422e45ab411857,"-66.18291666666667,110.5976",,340,7
08-11-20 12:35,RockBLOCK 18655 - Antarctica-AAD,MO,332e3232463030343530244750524d432c3132333435372e3030302c412c363631302e393432332c532c31313033352e383033312c452c302e30312c3136372e30302c3038313132302c2c2c442a37410d302c303030302a37380d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.18291666666667,110.5976",,138,3
08-11-20 11:41,RockBLOCK 17328 - Antarctica-AAD,MO,65ab913c55bc894115b0653c45e77441ecb1f7390c1b2d3860639337e311ad38f6f0033963aea23fff7f51622e520e474d35182110150f11320fe80b7f0751058b04b5023f01f20028010301bf007d007900450045003e002800bbc5323cff7fdb62f0160704d61c432aef1bcb069f0247053f06ee01ce0132004d00cdfe7e00b900aa0056004300c3ff0d00b48ba4f9a264ff7f983e09f7c0e695fdc00efbf794e8c2f785ff13f9a4fbdcfd2bfdf3fe26ff1cfd60ff75006200e7005100ff7f3f62712f1bf7ebee620c6e1751145a0e0a07e202e80122026504f101d101c301a4ff7dff00002a002800ebff75001f003578ff7fe0766952bc20b80b090b2c0b080638fe1dfc41005702daff71006200370098ff83003700e2ffffff2200fcff1300ff7fcd7bc6702965be624a6b8b73146d4763026164626356284af8532e71d67916562b496d41be489c388f4dfc36a32c2f3a,"-66.1974,110.5976",,340,7
08-11-20 11:35,RockBLOCK 17328 - Antarctica-AAD,MO,322e3435463030343339244750524d432c3131333432322e3030302c412c363631312e353837342c532c31313033372e383038322c452c302e30312c33342e35322c3038313132302c2c2c442a34320d0d302c303030302a37440d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"-66.1974,110.5976",,138,3
